date,name,pos,id,Oppt,points,pointsDist,HomeAway,meanPoints,variancePoints,deviationPoints,mean10Day,mean5Day,meanHomeAway,meanRightLeft,OpptWins,OpptAverage,OpptPointsAverage10,OpptAverage5,OpptPosTotalPointsAverage,OpptPosTotalPointsAverage10,OpptPosTotalPointsAverage5,opptPitchMean,opptPitchVar,opptPitchMean10,opptPitchMean5,opptPitchMeanHA,team_averageRuns,team_averageRuns10,team_averageRuns5,oppt_averageRuns,oppt_averageRuns10,oppt_averageRuns5
20160507,Mark Teixeira,1B,407893,bos,6.2,0.246031746,0,0.4235450321,0.3396256668,0.4901982655,0.1404428904,0.138952164,0.6090685951,0.4752449568,0.6666666667,0.2685237216,0.4278098623,0.1693086003,0.4435589564,0.4278098623,0.4551934827,0.6897948488,1,0.8205128205,0.4183673469,1,0.1196253725,0.1818181818,0.2380952381,0.6765755054,0.7811447811,0.4285714286
20160507,Matt Adams,1B,571431,pit,3,0.119047619,0,0.3924578981,0.4541650113,0.5989018791,0.4397824398,0.2346241458,0.6554232979,0,0.6,0.7205319633,0.8171225487,0.4362375867,0.7249858173,0.8171225487,0.66598778,0.3044892282,0.7393125373,0.7179487179,0.4795918367,0.3333333333,0.7823754789,0.4363636364,0.5142857143,0.5988902101,0.4848484848,0.1428571429
20160507,Miguel Cabrera,1B,408234,tex,15.2,0.6031746032,0,0.5199120953,0.4924941035,0.6325401512,0.3532763533,0.1560364465,0.8229741262,0.6482766571,0.6,0.2176429138,0.7004886717,0.2012366498,0.2503479533,0.7004886717,0.5132382892,0.6473466509,0.157075303,0.7692307692,0.6020408163,0.4920634921,0.4367816092,0.6734006734,0.0952380952,0.3639846743,0.404040404,0.2095238095
20160507,Mitch Moreland,1B,519048,det,25.2,1,1,0.4099701643,0.1659680366,0.2900365538,0.3094405594,0.1111617312,0.0967739098,0.5335504323,0.4666666667,0.4809369628,0.7332741004,0.5734682406,0.3879998165,0.7332741004,0.5885947047,0.0057134741,0.1012835287,0.1196581197,0.2346938776,0.0793650794,0.3639846743,0.404040404,0.2095238095,0.4367816092,0.6734006734,0.0952380952
20160507,Paul Goldschmidt,1B,502671,atl,15,0.5952380952,1,0.6338372084,0.6567303783,0.7650369576,0.2377622378,0.1378132118,0.4683065446,0.6611757925,0,0.6835845467,0.9368407692,0.476709762,0.613748872,0.9368407692,0.6700610998,0.4285717784,0.2972382277,0.7692307692,0.6632653061,0.3849206349,0.4453096033,0.2154882155,0.380952381,0,0.1212121212,0
20160507,Ryan Howard,1B,429667,mia,3.5,0.1388888889,1,0.4355937765,0.4485626258,0.5938825258,0.4482184482,0.3599088838,0.5237931854,0.4668587896,0.6,0.288081795,0.3950244336,0.1708825183,0.3250240891,0.3950244336,0.0610997963,0.1526523695,0.8322988277,0.1111111111,0,0.3015873016,0.0314176245,0.1939393939,0.1714285714,0.3793103448,0.7542087542,0.7142857143
20160507,Ryan Zimmerman,1B,475582,chc,10,0.3968253968,1,0.4306109835,0.1929535913,0.3251670542,0.2755762756,0.2259681093,0.5605320806,0.4288184438,1,0,0.0999555753,0.0763350197,0.1670685761,0.0999555753,0.0050916497,0.7208160986,0.1055752037,0.6923076923,0.4795918367,0.619047619,0.4435196195,0.6303030303,0.819047619,1,1,0.9714285714
20160507,Tyler White,1B,643603,sea,6,0.2380952381,0,0.4258418478,0.4359029822,0.5824386495,0.0531468531,0.1047835991,0.2175389515,0.5091239193,0.6666666667,0.1749395699,0.4925810751,0.343901068,0.1983487754,0.4925810751,0.4134419552,0.5934690559,0.288686668,0.7435897436,0.5408163265,0.5291,0.3639846743,0.7542087542,0.9714285714,0.4768133175,0.6464646465,0.8571428571
20160507,Wil Myers,1B,571976,nym,0,0,0,0.6262828975,0.6059501683,0.725847705,0.5071225071,0.2145785877,0.6629276747,0.723054755,0.6666666667,0.196033084,0.3678365171,0.2356379989,0.2926759012,0.3678365171,0.2820773931,0.5787751663,0.3457659448,0.641025641,0.7551020408,0.4603174603,0.2030651341,0.430976431,0.2857142857,0.4367816092,0.5925925926,0.2857142857
20160507,Yonder Alonso,1B,475174,bal,12.2,0.4841269841,1,0.1572288651,0.1383461065,0.2518845813,0.2511655012,0.0698557327,0.1199644576,0.2834236311,0.6,0.3200867775,0.5100590214,0.0844294547,0.4321758681,0.5100590214,0.239646979,0.407346455,0.523870455,0.2735042735,0.2244897959,0.4709,0.1771700357,0.4242424242,0.5396825397,0.3818646232,0.4848484848,0.0317460317
20160508,Adam Lind,1B,452252,hou,3,0.0961538462,1,0.2200350488,0.1473512974,0.2964700027,0.0609720177,0.2442396313,0.1581132115,0.286970364,0.25,0.6530847653,0.3015115354,0.4036991046,0.50220077,0.3015115354,0.0316529894,0.423334,0.7425414954,0.5603448276,0.5833333333,0.5441176471,0.4573476703,0.5646258503,0.801980198,0.3420048561,0.5646258503,0.9603960396
20160508,Anthony Rizzo,1B,519203,was,6,0.1923076923,0,1,1,1,1,0.9686635945,0.7207061932,1,0.75,0.1605864758,0.799522673,0.6028037383,0.2772418549,0.799522673,0.5017584994,0.703334,1,0.816091954,0.5333333333,0.362745098,1,1,1,0.446953405,0.6979591837,0.9207920792
20160508,Ben Paulsen,1B,572019,sfo,0,0,1,0.5907084868,0.216015216,0.3853527134,0.0092783505,0,0.7133924949,0.5933228867,0.625,0.6713372123,0.6245027844,0.6447617803,0.5372852382,0.6245027844,0.4783118406,0.766666,0.3814911672,0.8189655172,1,0.8039215686,0.7275985663,0.7551020408,0.7227722772,0.6334005376,0.619047619,0.5247524752
20160508,Brandon Belt,1B,474832,col,9,0.2884615385,0,0.7210042559,0.5776163673,0.7213287412,0.6364261168,0.6230414747,0.8006783117,0.6979131689,0.4375,0.6846239532,0.4423229912,0.3092935102,0.5858108755,0.4423229912,0.3212192263,0.22,0,0.1896551724,0.1833333333,0.2156862745,0.6334005376,0.619047619,0.5247524752,0.7275985663,0.7551020408,0.7227722772
20160508,Brandon Moss,1B,461235,pit,19.2,0.6153846154,0,0.6966059869,0.6270457332,0.758139671,0.3226804124,0.430875576,0.4703134591,0.6701177729,0.5625,0.7101106569,0.7766507558,0.3718057643,0.6932115153,0.7766507558,0.4685423994,0.58,0.3043390084,0.4310344828,0.2833333333,0.6601313725,0.7745404093,0.2571428571,0.3267326733,0.582078853,0.2755102041,0.198019802
20160508,Byungho Park,1B,666560,chw,0,0,1,0.6374950824,0.402975299,0.5774242409,0.6007731959,0.5656682028,0.618272802,0.5378751135,0.875,0,0.4741447892,0.2531207111,0.2261104407,0.4741447892,0.2485345838,0.856666,0.1949618402,0.9310344828,0.8,0.9117647059,0.1559139785,0.306122449,0.3465346535,0.3520638224,0.7006802721,0.6831683168
20160508,C.J. Cron,1B,543068,tam,3,0.0961538462,0,0.319173134,0.2076310179,0.3752370886,0.4255670103,0.2811059908,0.1417900355,0.3836635203,0.4375,0.1434108715,0.1979770428,0.1182275668,0,0.1979770428,0.2231340367,0,0,0,0,0,0.1974910394,0.4591836735,0.396039604,0.1670506912,0.4285714286,0.7425742574
20160508,Chris Carter,1B,474892,cin,3,0.0961538462,1,0.7772754909,0.8053668115,0.8805598872,0.6562886598,0.7188940092,0.54458443,0.536494671,0.375,0.9625960544,0.8862370724,0.5132017515,1,0.8862370724,0.613130129,0.54,0,0.4655172414,0.45,0.5294117647,0.4989247312,0.893877551,0.7227722772,0.3520638224,0.619047619,0.801980198
20160508,Chris Davis,1B,448801,oak,9.2,0.2948717949,0,0.6477879904,0.6480483105,0.7733590517,0.3690721649,0.2599078341,0.5601377431,0.6504247037,0.4375,0.3888314024,0.6012330947,0.4375531011,0.5894041257,0.6012330947,0.9687377882,0.524,0.3922591664,0.2844827586,0.4166666667,0.5882352941,0.3786482335,0.4591836735,0.099009901,0.1663082437,0.306122449,0.4455445545
20160508,Darin Ruf,1B,573131,mia,6.2,0.1987179487,1,0.1712385108,0.056584332,0.1454441655,0.0334020619,0.0921658986,0,0.2207464339,0.5625,0.2367951408,0.4472951472,0.0692111627,0.2940622604,0.4472951472,0,0.58,0.232481187,0.5,0.3,0.3529411765,0.0502948318,0.1591836735,0.1683168317,0.3655913978,0.7278911565,0.603960396
20160508,Dustin Ackley,1B,554429,bos,3,0.0961538462,0,0,0,0,0,0.1428571429,0.0252702323,0,0.625,0.2823056437,0.4007557677,0.2389059539,0.422216093,0.4007557677,0.2567409144,0.784,0.2139595453,0.724137931,0.5,0.7320254902,0.178187404,0.306122449,0.4059405941,0.6340501792,0.537414966,0.3267326733
20160508,Eric Hosmer,1B,543333,cle,25.2,0.8076923077,1,0.5834126104,0.2693099937,0.4459565252,0.4368556701,0.4447004608,0.7327118944,0.6137372682,0.4375,0.0968795498,0.472354813,0.0627409973,0.3654308218,0.472354813,0.2907385698,0.705,0.1713588088,0.5,0.65,0.7941176471,0.1182795699,0.0918367347,0.495049505,0.4388689765,0.4897959184,0.7227722772
20160508,Freddie Freeman,1B,518692,ari,6,0.1923076923,0,0.5041879761,0.2513810208,0.4262243728,0.5381443299,0.5956221198,0.3630424153,0.4971085326,0.4375,0.6434666079,0.4159705648,0.0804849356,0.5566123657,0.4159705648,0.3950762016,0.436666,0.4107914821,0.1810344828,0.3166666667,0.568627451,0,0,0,0.4385080645,0.156462585,0.3663366337
20160508,Hanley Ramirez,1B,434670,nyy,9,0.2884615385,1,0.5941132291,0.2395866548,0.4128971308,0.6046391753,0.6751152074,1,0.5896106157,0.25,0.3609668563,0.1698488465,0,0.2358443946,0.1698488465,0.101992966,0.284,0.2331728665,0.1293103448,0.35,0.3431372549,0.6340501792,0.537414966,0.3267326733,0.178187404,0.306122449,0.4059405941
20160508,Howie Kendrick,1B,435062,tor,6.5,0.2083333333,1,0.208225743,0.2035475446,0.3702452843,0.3237113402,0.5760368664,0.2980722215,0.1598079817,0.5625,0.2502544486,0.0994431185,0.150382328,0.1111532494,0.0994431185,0.184056272,0.644,0.4083983562,0.4310344828,0.4,0.6993470588,0.4053763441,0.3673469388,0.7920792079,0.3508064516,0.5646258503,0.6831683168
20160508,Joey Votto,1B,458015,mil,6.5,0.2083333333,0,0.5027001895,0.2920165779,0.4701126051,0.6666666667,0.6313364055,0.4896016479,0.5782934746,0.3125,1,1,0.5791778315,0.8105874466,1,0.5838218054,0.54,0,0.4655172414,0.45,0,0.3520638224,0.619047619,0.801980198,0.4989247312,0.893877551,0.7227722772
20160508,John Jaso,1B,444379,stl,31.2,1,1,0.5334859268,0.1136357821,0.2463852754,0.4144329897,0.3870967742,0.5766585866,0.5435772115,0.5625,0.2745330868,0.630071599,0.1607738056,0.5794288341,0.630071599,0.409144197,0.663334,0.3595559588,0.6206896552,0.7,0.8235294118,0.582078853,0.2755102041,0.198019802,0.7745404093,0.2571428571,0.3267326733
20160508,Jose Abreu,1B,547989,min,6,0.1923076923,0,0.5622259576,0.3529474694,0.5309952735,0.7807560137,0.8396313364,0.7364259631,0.6490566976,0.0625,0.5646225962,0.5018894193,1,0.3487314448,0.5018894193,0.6670574443,0.49,0.3002081443,0.4224137931,0.6166666667,0.2352941176,0.3520638224,0.7006802721,0.6831683168,0.1559139785,0.306122449,0.3465346535
20160508,Justin Bour,1B,571506,phi,13.2,0.4230769231,0,0.5100175244,0.7870545655,0.8686349665,0.9290721649,1,0.4278877665,0.5231752665,0.625,0.2740920425,0.491646778,0.2297889027,0.4536114463,0.491646778,0.3212192263,0.79,0.3597694401,0.8275862069,0.8,0.9264705882,0.3655913978,0.7278911565,0.603960396,0.0502948318,0.1591836735,0.1683168317
20160508,Justin Smoak,1B,475253,lad,12.2,0.391025641,0,0.5555380709,0.4566802437,0.6243583665,0.5335051546,0.6894009217,0.7306311836,0.3954221542,0.5,0.2445488626,0.8914649392,0.3514149402,0.3005175353,0.8914649392,0.6717467761,0.432,0.0734717404,0.2844827586,0.2833333333,0.4705882353,0.3508064516,0.5646258503,0.6831683168,0.4053763441,0.3673469388,0.7920792079
20160508,Lucas Duda,1B,446263,sdg,9,0.2884615385,1,0.5890991023,0.5799217241,0.7230782406,0.5025773196,0.4599078341,0.4830266019,0.6100063426,0.375,0.5282013876,0,0.1401869159,0.3702694938,0,0.101992966,0.486666,0.3200085393,0.3793103448,0.65,0.5882352941,0.4516129032,0.5646258503,0.3267326733,0.2011793271,0.2108843537,0.2871287129
20160508,Marwin Gonzalez,1B,503556,sea,12.5,0.4006410256,0,0.508601266,0.4090698911,0.5828921241,0.5443298969,0.7119815668,0.8159403252,0.4868857964,0.6875,0.157816944,0.4900556881,0.3905627083,0.1761588998,0.4900556881,0.5052754982,0.53,0.0888616107,0.5172413793,0.65,0.5294117647,0.3420048561,0.5646258503,0.9603960396,0.4573476703,0.5646258503,0.801980198
20160508,Mike Napoli,1B,435063,kan,21.7,0.6955128205,0,0.5766961124,0.3309099686,0.5095790182,0.6309278351,0.735483871,0.8107385483,0.709081073,0.5,0.3494743443,0.4025457438,0.5026468858,0.2975020161,0.4025457438,0.4466588511,0.673334,0.4974115387,0.3275862069,0.6333333333,0.2941176471,0.4388689765,0.4897959184,0.7227722772,0.1182795699,0.0918367347,0.495049505
20160508,Mitch Moreland,1B,519048,det,12.7,0.4070512821,1,0.4858624513,0.2497851291,0.4244377253,0.4563573883,0.4294930876,0.1195992551,0.5740526558,0.4375,0.5382401164,0.9932378679,0.6255473498,0.4316524896,0.9932378679,0.7420867526,0.506666,0.7619149277,0.3448275862,0,0.5424843137,0.4224765869,0.537414966,0.4851485149,0.4408602151,0.5102040816,0.1683168317
20160508,Paul Goldschmidt,1B,502671,atl,3,0.0961538462,1,0.6595972962,0.672075931,0.790483562,0.2013745704,0.3612903226,0.4622194942,0.676653111,0,0.6721713357,0.9814751676,0.6507417816,0.622214957,0.9814751676,1,0.22,0,0.1896551724,0.1833333333,0,0.4385080645,0.156462585,0.3663366337,0,0,0
20160508,Ryan Zimmerman,1B,475582,chc,9.5,0.3044871795,1,0.4645542005,0.2198783836,0.3899552347,0.3663230241,0.4064516129,0.52602449,0.4235782064,1,0.0003392648,0.1752187749,0.2129272597,0.1585358846,0.1752187749,0.041031653,1,0.0903026098,0.775862069,0.75,1,0.446953405,0.6979591837,0.9207920792,1,1,1
20160508,Steven Pearce,1B,456665,laa,0,0,1,0.5729122707,0.4652676761,0.631617354,0.8226804124,0.9615975422,0.6425442931,0.5527988161,0.375,0.4356114966,0.7372712808,0.2421410365,0.4185584861,0.7372712808,0.176240719,0.556,0.1624678444,0.3965517241,0.3,0.5196078431,0.1670506912,0.4285714286,0.7425742574,0.1974910394,0.4591836735,0.396039604
20160508,Victor Martinez,1B,400121,tex,3,0.0961538462,0,0.5973105397,0.6066175983,0.7431008061,0.4673539519,0.1677419355,0.5942613997,0.2145282245,0.625,0.2258146596,0.7700875099,0.224004967,0.2579670172,0.7700875099,0.2485345838,0.43,0.1759620003,0.5172413793,0.45,0.2941176471,0.4408602151,0.5102040816,0.1683168317,0.4224765869,0.537414966,0.4851485149
20160508,Wil Myers,1B,571976,nym,3,0.0961538462,0,0.6172883659,0.6408962443,0.7682032344,0.3855670103,0.3493087558,0.5818603635,0.6962902163,0.6875,0.1501550967,0.3182179793,0.1060714986,0.2496894115,0.3182179793,0.1781946073,0.49,0.2675454982,0.5603448276,0.3333333333,0.4183,0.2011793271,0.2108843537,0.2871287129,0.4516129032,0.5646258503,0.3267326733
20160508,Yonder Alonso,1B,475174,bal,9.5,0.3044871795,1,0.2590965988,0.2040485753,0.3708601166,0.4041237113,0.4585253456,0.1757264281,0.310786106,0.625,0.3315588224,0.6137629276,0.2815502255,0.46192234,0.6137629276,0.4982415006,0.67,0.8119229332,1,0.95,0.6911764706,0.1663082437,0.306122449,0.4455445545,0.3786482335,0.4591836735,0.099009901
20160509,Adrian Gonzalez,1B,408236,nym,3,0.1063829787,0,0.5856637494,0.3638408561,0.4999984142,0.0748777506,0.128248114,0,0.198084458,0.7272727273,0.1684368674,0.2007081437,0.2851773549,0.2492306896,0.2007081437,0.1965408805,0.8040816327,1,1,1,1,0.4876325088,0.3206168831,0.4342105263,0.5659599529,0.5032467532,0.4210526316
20160509,Brandon Belt,1B,474832,tor,9,0.3191489362,0,0.9397319255,0.686637945,0.7800739391,0.5592909535,0.7208717519,0.8533163265,0.7683935568,0.4545454545,0.2701526445,0.0550328781,0.2218698614,0.1230439646,0.0550328781,0.3066037736,0.6972795918,0.3665355792,0.7722772277,0.780952381,0.880733945,0.8099368241,0.4448051948,0.3157894737,0.3618160403,0.4448051948,0.6315789474
20160509,Chris Carter,1B,474892,mia,6.2,0.219858156,1,1,0.9989043298,0.9992904811,0.6240831296,0.2095557418,0.5698571429,1,0.4545454545,0.2552063616,0.3854324734,0.1222692037,0.3044510232,0.3854324734,0.1022012579,0.7823122449,0.176861686,0.8613861386,0.780952381,0.8195724771,0.6643109541,1,0.7368421053,0.4381625442,0.7142857143,0.4736842105
20160509,Dae-Ho Lee,1B,493193,tam,9,0.3191489362,0,0.5439596698,1,1,0.7233088835,0.8477228276,0.4387755102,0.5698215063,0.3636363636,0.1226854112,0.0298287449,0,0,0.0298287449,0.1740041929,0.5850346939,0.4136404005,0.3663366337,0,0.4220183486,0.5229681979,0.4155844156,0.4736842105,0.0642134763,0.3206168831,0.6315789474
20160509,Edwin Encarnacion,1B,429665,sfo,28.2,1,1,0.6606661835,0.860050766,0.9063006476,0.423594132,0.9723386421,0.5867346939,0.4720679147,0.5454545455,0.6765229472,0.4621143146,0.5999530186,0.5290116345,0.4621143146,0.501572327,0.2959183673,0.231646228,0.1782178218,0.2095238095,0.3669724771,0.3618160403,0.4448051948,0.6315789474,0.8099368241,0.4448051948,0.3157894737
20160509,Eric Hosmer,1B,543333,nyy,21.7,0.7695035461,1,0.7966182373,0.3394269209,0.4752508828,0.4910350448,0.5913663034,0.8941326531,0.7123030039,0,0.3816399076,0.1286798179,0.0994832041,0.2561731475,0.1286798179,0.2358490566,0,0,0,0.0380952381,0,0,0,0.2368421053,0.0453271597,0.1298701299,0.3157894737
20160509,Hanley Ramirez,1B,434670,oak,12.4,0.4397163121,0,0.7536808854,0.2492327111,0.3771738318,0.4783007335,0.5620284996,0.3768673469,0.6255637788,0.2727272727,0.4733671778,0.5374810319,0.5972907368,0.6096419741,0.5374810319,0.5765199161,0.6156469388,0.3929963989,0.1782178218,0.380952381,0.4128440367,0.8939929329,0.5519480519,0.4210526316,0.0636042403,0.211038961,0.4561403509
20160509,Joey Votto,1B,458015,pit,24.7,0.8758865248,0,0.6117571968,0.3189004564,0.4539005906,0.5709046455,0.6940486169,0.5545918367,0.2325990422,0.5454545455,0.7436363695,0.7842185129,0.391042205,0.7462579479,0.7842185129,0.320754717,0.4931979592,0.2000149032,0.2079207921,0.1523809524,0.4464825688,0.3970848057,0.5616883117,1,0.8939929329,0.3896103896,0.6315789474
20160509,John Jaso,1B,444379,cin,0,0,1,0.760918247,0.215754726,0.3375372314,0.5302567237,0.9315451243,0.8341836735,0.6408358729,0.1818181818,0.9899653035,0.8028325746,0.6651397698,1,0.8028325746,0.4858490566,0.5357142857,0.0358418647,0.603960396,0.619047619,0.4770642202,0.8939929329,0.3896103896,0.6315789474,0.3970848057,0.5616883117,1
20160509,Jose Abreu,1B,547989,tex,6.2,0.219858156,1,0.6972965371,0.3992344692,0.5347349229,0.6866340668,0.6873428332,0.5228061224,0.6955594253,0.6363636364,0.2257839067,0.6846737481,0.3151280244,0.2585126789,0.6846737481,0.2908805031,0.6020408163,0.0838306143,0.5940594059,0.6095238095,0.4587155963,0.3799690813,0.7142857143,0.6315789474,0.5853577739,0.5909090909,0.7894736842
20160509,Justin Bour,1B,571506,mil,9.2,0.3262411348,0,0.650475459,0.946601699,0.9649977332,1,1,0.5510204082,0.5519460165,0.1818181818,1,0.5349519474,0.6358938219,0.8212717451,0.5349519474,0.7955974843,0.3163265306,0.1335587065,0.495049505,0.3047619048,0.2752293578,0.4381625442,0.7142857143,0.4736842105,0.6643109541,1,0.7368421053
20160509,Logan Morrison,1B,489149,sea,3,0.1063829787,1,0,0,0,0,0.1743503772,0.0663265306,0.0445015237,0.6363636364,0.206266724,0.4038442084,0.5439276486,0.2078845893,0.4038442084,0.7814465409,0.6598632653,0.3438385829,0.495049505,0.5142857143,0.8990825688,0.0642134763,0.3206168831,0.6315789474,0.5229681979,0.4155844156,0.4736842105
20160509,Lucas Duda,1B,446263,lad,6,0.2127659574,1,0.7460107965,0.6839826681,0.7780376282,0.438739473,0.5247275775,0.5612244898,0,0.4545454545,0.2333940549,0.9350964665,0.1118158327,0.3310267077,0.9350964665,0.4968553459,0.5068020408,0.3866093045,0.7623762376,0.9333333333,0.3577981651,0.5659599529,0.5032467532,0.4210526316,0.4876325088,0.3206168831,0.4342105263
20160509,Mark Reynolds,1B,448602,ari,3,0.1063829787,0,0.7910036025,0.6221071188,0.7295630922,0.3702410059,0.5913663034,1,0.6682629517,0.3636363636,0.6441987736,0.3226100152,0.1216819356,0.5670516158,0.3226100152,0.6289308176,0.0816326531,0,0,0.0380952381,0.0733944954,1,0.6493506494,0.6842105263,0.5609808331,0.0974025974,0.3157894737
20160509,Mark Teixeira,1B,407893,kan,0,0,0,0.5067234982,0.4231211206,0.5574792918,0.040070633,0,0.5625816327,0.4322768829,0.3636363636,0.3677249619,0.5083459788,0.3465664396,0.3610432906,0.5083459788,0.6498951782,0.445577551,0.3446369697,0.4158415842,0.3619047619,0.2385321101,0.0453271597,0.1298701299,0.3157894737,0,0,0.2368421053
20160509,Marwin Gonzalez,1B,503556,cle,6.5,0.2304964539,0,0.6507026407,0.4566544986,0.5885422981,0.4996943765,0.7829002515,0.8908163265,0.5168828907,0.3636363636,0.1314198677,0.3298937785,0.2576932112,0.4447802472,0.3298937785,0.7437106918,0.7857142857,0.3936046936,0.9207920792,0.9238095238,0.7828752294,0.3970848057,0.5324675325,1,0.5633518425,0.4545454545,0.6315789474
20160509,Miguel Cabrera,1B,408234,was,6,0.2127659574,1,0.7141404416,0.6035721478,0.7146387126,0.3518065743,0.256496228,0.4355918367,0.7337657815,0.7272727273,0.1864561796,0.5309054122,0.8248766737,0.2872133394,0.5309054122,0.7248427673,1,0.1167925837,0.9174917492,0.980952381,0.8256880734,0.5294464075,0.3246753247,0,0.5406360424,0.7662337662,0.8421052632
20160509,Mike Napoli,1B,435063,hou,3,0.1063829787,1,0.7825546048,0.4004336969,0.5358897316,0.6540342298,0.9170159262,0.4634387755,0.8489333914,0.0909090909,0.6397377864,0,0.391237961,0.5025668319,0,0,0.4863938776,0.1635172208,0.4356435644,0.4571428571,0.4770642202,0.5633518425,0.4545454545,0.6315789474,0.3970848057,0.5324675325,1
20160509,Mitch Moreland,1B,519048,chw,3,0.1063829787,0,0.6099289246,0.2651427493,0.3953338858,0.4217603912,0.4308466052,0.9668367347,0.6181976491,1,0,0.3562974203,0.2549917782,0.2170331193,0.3562974203,0.2908805031,0.387755102,0,0.3762376238,0.0380952381,0.3486238532,0.5853577739,0.5909090909,0.7894736842,0.3799690813,0.7142857143,0.6315789474
20160509,Paul Goldschmidt,1B,502671,col,28.1,0.9964539007,1,0.8298192282,0.8217104081,0.8794506023,0.1765824504,0.0938809723,0.5013571429,0.7188942098,0.3636363636,0.6679145325,0.3755184623,0.4384543105,0.6051921789,0.3755184623,0.5770440252,0.7312918367,0.4527613538,0.9900990099,0.9904761905,0.2201834862,0.5609808331,0.0974025974,0.3157894737,1,0.6493506494,0.6842105263
20160509,Ryan Zimmerman,1B,475582,det,3.2,0.1134751773,0,0.5667752091,0.2224456367,0.3456235128,0.3633523499,0.231349539,0.3775510204,0.4048759251,0.2727272727,0.6066352957,1,1,0.4639383221,1,1,0.5680265306,0.3720102315,0.7920792079,0.6095238095,0.5321100917,0.5406360424,0.7662337662,0.8421052632,0.5294464075,0.3246753247,0
