date,name,pos,id,Oppt,points,pointsDist,HomeAway,meanPoints,deviationPoints,mean10Day,mean5Day,OpptAverage,OpptAverage5
20160529,Gordon Beckham,2B,493596,mia,12.5,0.3033980583,0,0.3324207074,0.4396882787,0.429406037,0.502688172,0.2756397851,0.2795593368
20160529,Ian Kinsler,2B,435079,oak,6.2,0.1504854369,1,0.8382535778,0.6545454286,0.5339175592,0.7562724014,0.5368654621,0.9027050611
20160529,Jason Kipnis,2B,543401,bal,21.7,0.5266990291,0,0.4427690924,0.313675195,0.2908146706,0.1457586619,0.4085944261,0.7090423211
20160529,Jean Segura,2B,516416,sdg,6,0.145631068,0,0.572851361,0.5901647767,0.259006816,0.1962365591,0.5502956205,0.5237783595
20160529,Jed Lowrie,2B,476704,det,3,0.072815534,0,0.121048594,0.0881695426,0.370334307,0.3309438471,0.6529759165,0.7626527051
20160529,Jedd Gyorko,2B,576397,was,9,0.2184466019,1,0.4085390048,0.6358298278,0.958779617,0.3297491039,0.1428269911,0.2098603839
20160529,Johnny Giavotella,2B,543213,hou,6.5,0.1577669903,0,0.1042245324,0.4059268089,0.3794222655,0.2992831541,0.557426678,0.1116928447
20160529,Jonathan Schoop,2B,570731,cle,9.2,0.2233009709,1,0.2369124144,0.6584128894,0.3567023694,0.2487455197,0.1895232944,0.2412739965
20160529,Jose Altuve,2B,514888,laa,15.5,0.3762135922,1,1,0.7800650234,0,0.1326164875,0.4865638552,0.6655759162
20160529,Kelby Tomlinson,2B,605509,col,18.4,0.4466019417,1,0,0,0.229470951,0.4480286738,0.6635239391,0.4968368237
20160529,Neil Walker,2B,435522,lad,6,0.145631068,0,0.3670475888,0.510521907,0.346857081,0.3306451613,0.1449663084,0
20160529,Robinson Cano,2B,429664,min,21.7,0.5266990291,0,0.8312832315,0.8680180183,0.6172238451,0.6702508961,0.6356187243,0.1878272251
20160529,Sean Rodriguez,2B,446481,tex,6,0.145631068,1,0.6661111552,0.2950893246,0.5810613437,0.5531660693,0.308287416,0.5759162304
20160529,Starlin Castro,2B,516770,tam,22.2,0.5388349515,1,0.1333492051,0.4230000286,0.0961808936,0.1555555556,0.2268536079,0.4022687609
20160529,Steven Pearce,2B,456665,nyy,3,0.072815534,0,0.6297119276,0.6633826396,0.4415233149,0.3555555556,0.3618158264,0.4968368237
20160529,Whit Merrifield,2B,593160,chw,6.2,0.1504854369,0,0.7341216306,0.2651285747,0.6975008114,0.5896057348,0.1750593713,0.6108202443
20160529,Adam Duvall,3B,594807,mil,9.2,0.3694779116,1,0.5826493089,0.6596371803,0.6509078452,0.9469777306,0.6735964569,0.2384925829
20160529,Adonis Garcia,3B,611177,mia,3,0.1204819277,0,0.2131775946,0.2338896677,0,0,0.2756397851,0.2795593368
20160529,Adrian Beltre,3B,134181,pit,12.4,0.4979919679,0,0.5355665364,0.6141794407,0.6262846865,0.7667020148,0.6560214723,0.342386562
20160529,Anthony Rendon,3B,543685,stl,24.9,1,0,0.5276291165,0.4015664547,0.6726047733,0.4846235419,0.3861862157,0.3803446771
20160529,Cheslor Cuthbert,3B,596144,chw,9.5,0.3815261044,0,0.2148685031,0.3500531587,0.219938335,0.1951219512,0.1750593713,0.6108202443
20160529,Danny Valencia,3B,502143,det,15.4,0.6184738956,0,0.5440703287,0.9312481406,0.376841384,0.4612937434,0.6529759165,0.7626527051
20160529,Eduardo Nunez,3B,456488,sea,15.2,0.6104417671,1,0.7276406081,0.6465999292,0.6566175631,0.7879109226,0.1935921976,0.5093804538
20160529,Evan Longoria,3B,446334,nyy,6.5,0.2610441767,0,0.5234346784,0.500369432,0.4642000685,0.4021208908,0.3618158264,0.4968368237
20160529,Hernan Perez,3B,541650,cin,18.7,0.7510040161,0,0.7470860558,0.6821676877,0.6384892086,0.6871686108,1,1
20160529,Josh Donaldson,3B,518626,bos,6,0.2409638554,0,0.737030896,0.7846788,0.7308438963,0.6354188759,0.3993903147,0.8667648342
20160529,Josh Rutledge,3B,592710,tor,3,0.1204819277,1,0.6030715435,0.5297069153,0.1541623844,0.1272534464,0.3226503571,0.5498472949
20160529,Juan Uribe,3B,346874,bal,0,0,0,0.2393948846,0.2446846332,0.5863880324,0.4729586426,0.4085944261,0.7090423211
20160529,Jung Ho Kang,3B,628356,tex,0,0,1,1,0.7768811147,0.7492291881,0.8087663485,0.308287416,0.5759162304
20160529,Justin Turner,3B,457759,nym,18.5,0.7429718876,1,0.321584529,0.2779920344,0.4823997945,0.3679745493,0.2952840498,0.6435427574
20160529,Kris Bryant,3B,592178,phi,18.9,0.7590361446,0,0.7727698066,0.8004164875,0.8427543679,0.8324496288,0.2602619263,0.4613874346
20160529,Kyle Seager,3B,572122,min,9.2,0.3694779116,0,0.5663968874,0.5703735388,0.3899737353,0.361611877,0.6356187243,0.1878272251
20160529,Luis Valbuena,3B,472528,laa,15.5,0.6224899598,1,0.3505105559,0.5179651905,0.5733372486,0.6625662778,0.4865638552,0.6655759162
20160529,Maikel Franco,3B,596748,chc,3,0.1204819277,1,0.4146337459,0.6437024536,0.4412898253,0.2332979852,0,0.1747382199
20160529,Martin Prado,3B,445988,atl,12.2,0.4899598394,1,0.3870538792,0.1881442261,0.2860568688,0.2069989396,0.555691454,0.2705606457
20160529,Matt Carpenter,3B,572761,was,0,0,1,0.7110598549,0.7968095106,0.62472471,0.2014846235,0.1428269911,0.2098603839
20160529,Matt Duffy,3B,622110,col,3,0.1204819277,1,0.4048740848,0.4883722465,0.5064519813,0.586426299,0.6635239391,0.4968368237
20160529,Nick Castellanos,3B,592206,oak,3.2,0.1285140562,1,0.6477574942,0.696592906,0.474049332,0.2619300106,0.5368654621,0.9027050611
20160529,Nolan Arenado,3B,571448,sfo,6.5,0.2610441767,0,0.74586302,0.9038899848,0.4299417609,0.3257688229,0.4011619026,0.4965095986
20160529,Phil Gosselin,3B,594838,sdg,12.9,0.5180722892,0,0.2025068129,0.4621120594,0.7810894142,0.6447507953,0.5502956205,0.5237783595
20160529,Ronald Torreyes,3B,591720,tam,0,0,1,0.1762402732,0.4121130176,0.9660842754,0,0.2268536079,0.4022687609
20160529,Ryan Flaherty,3B,475247,cle,6.5,0.2610441767,1,0,0,0.125385406,0.0636267232,0.1895232944,0.2412739965
20160529,Todd Frazier,3B,453943,kan,0,0,1,0.7087779492,0.7926236703,0.6161356629,0.3594909862,0.3246749016,0.5078534031
20160529,Wilmer Flores,3B,527038,lad,0,0,0,0.2952605312,0.297841899,0,0,0.1449663084,0
20160529,Yangervis Solarte,3B,500208,ari,12.2,0.4899598394,1,0.9010326033,1,1,1,0.6446432407,0.8453315881
20160529,Yunel Escobar,3B,488862,hou,0,0,0,0.4011146863,0.2973625309,0.4230900993,0.3011664899,0.557426678,0.1116928447
20160529,Adam Jones,CF,430945,cle,9.2,0.2929936306,1,0.4484074442,0.5311728647,0.0760309898,0.1624296963,0.1895232944,0.2412739965
20160529,Andrew McCutchen,CF,457705,tex,9.5,0.3025477707,1,0.6826473942,0.7074921614,0.4224772629,0.3520809899,0.308287416,0.5759162304
20160529,Austin Jackson,CF,457706,kan,10,0.3184713376,1,0.3086082607,0.2454991755,0.2833261152,0.2373453318,0.3246749016,0.5078534031
20160529,Billy Burns,CF,542993,det,0,0,0,0.4156092537,0.320260692,0.2019272412,0.061023622,0.6529759165,0.7626527051
20160529,Billy Hamilton,CF,571740,mil,15,0.4777070064,1,0.3506749053,0.2806564307,0.0147249892,0,0.6735964569,0.2384925829
20160529,Cameron Maybin,CF,457727,oak,6,0.1910828025,1,1,0.2646630987,0.5892161109,0.3014623172,0.5368654621,0.9027050611
20160529,Charlie Blackmon,CF,453568,sfo,3,0.0955414013,0,0.7332928758,0.3264164469,0.4741831481,0.3709786277,0.4011619026,0.4965095986
20160529,Chris Owings,CF,572008,sdg,21.7,0.6910828025,0,0.4661811762,0.2988568644,0.3216760502,0.2602924634,0.5502956205,0.5237783595
20160529,Danny Santana,CF,542454,sea,0,0,1,0.4912096804,0.3590599538,0.403445455,0.2432508436,0.1935921976,0.5093804538
20160529,Denard Span,CF,452655,col,24.7,0.7866242038,1,0.4990161462,0.3829289284,0,0.1917885264,0.6635239391,0.4968368237
20160529,Dexter Fowler,CF,451594,phi,12.2,0.3885350318,0,0.8959321785,0.4691544317,0.5732159184,0.4288526434,0.2602619263,0.4613874346
20160529,Ender Inciarte,CF,542255,mia,15.2,0.4840764331,0,0.2927930413,0.0136374412,0.2858380251,0.183352081,0.2756397851,0.2795593368
20160529,Ian Desmond,CF,435622,pit,3,0.0955414013,0,0.7449795873,0.7708518743,0.4156561282,0.4246344207,0.6560214723,0.342386562
20160529,Jackie Bradley Jr.,CF,598265,tor,18.5,0.5891719745,1,0.7693092795,0.837907843,0.4853832828,0.2663667042,0.3226503571,0.5498472949
20160529,Jacoby Ellsbury,CF,453056,tam,0,0,1,0.5747361065,0.504409909,0.4179298398,0.1892575928,0.2268536079,0.4022687609
20160529,Jake Marisnick,CF,545350,laa,25.2,0.8025477707,1,0,0,0.0652519128,0.1687289089,0.4865638552,0.6655759162
20160529,Joc Pederson,CF,592626,nym,6,0.1910828025,1,0.6607543492,0.501122767,0.302295366,0.2753093363,0.2952840498,0.6435427574
20160529,Jon Jay,CF,445055,ari,9,0.2866242038,1,0.4593861488,0.2565753857,0.3610028391,0.3757030371,0.6446432407,0.8453315881
20160529,Juan Lagares,CF,501571,lad,0,0,0,0.2943193939,0.4530975142,1,1,0.1449663084,0
20160529,Keon Broxton,CF,542979,cin,3,0.0955414013,0,0.0950568245,0.1842194512,0.1299263751,0.2047244094,1,1
20160529,Kevin Pillar,CF,607680,bos,0,0,0,0.3584170069,0.4420865354,0.0867258553,0.1604049494,0.3993903147,0.8667648342
20160529,Lorenzo Cain,CF,456715,chw,31.4,1,0,0.5847033727,0.724329836,0.5619315721,0.3512373453,0.1750593713,0.6108202443
20160529,Marcell Ozuna,CF,542303,atl,31.1,0.9904458599,1,0.7514160138,0.3942568371,0.7375968433,0.3898762655,0.555691454,0.2705606457
20160529,Michael Taylor,CF,572191,stl,9.2,0.2929936306,0,0.4772150502,0.5189695489,0.5240363794,0.031496063,0.3861862157,0.3803446771
20160529,Mike Trout,CF,545361,hou,24.7,0.7866242038,0,0.8812019567,0.8039232042,0.7072806891,0.4102924634,0.557426678,0.1116928447
20160529,Norichika Aoki,CF,493114,min,6,0.1910828025,0,0.4101382912,0.2203735368,0.4287570377,0.4246344207,0.6356187243,0.1878272251
20160529,Odubel Herrera,CF,546318,chc,0,0,1,0.6465206517,0.6098359054,0.3709398008,0.325928009,0,0.1747382199
20160529,Rajai Davis,CF,434658,bal,12,0.3821656051,0,0.733449189,1,0.3259708387,0.0584926884,0.4085944261,0.7090423211
20160529,Randal Grichuk,CF,545341,was,0,0,1,0.5905605208,0.5629160629,0.5649631875,0.4583802025,0.1428269911,0.2098603839
20160529,Adam Lind,1B,452252,min,6.2,0.2412451362,0,0.4341538612,0.9932273357,0.8260413688,1,0.6356187243,0.1878272251
20160529,Adrian Gonzalez,1B,408236,nym,19.5,0.7587548638,1,0.6084100029,0.4262672582,0.5181584215,0.5,0.2952840498,0.6435427574
20160529,Anthony Rizzo,1B,519203,phi,15.7,0.6108949416,0,1,1,0.0784958536,0.0447761194,0.2602619263,0.4613874346
20160529,Brandon Belt,1B,474832,col,22.2,0.8638132296,1,0.6999853186,0.5676358316,0.2085052494,0.3001658375,0.6635239391,0.4968368237
20160529,Byungho Park,1B,666560,sea,6.2,0.2412451362,1,0.6014730351,0.597732679,0.0401977205,0.1111111111,0.1935921976,0.5093804538
20160529,Carlos Santana,1B,467793,bal,18.7,0.7276264591,0,0.7979103455,0.6854230155,0.6251072348,0.2711442786,0.4085944261,0.7090423211
20160529,Chris Carter,1B,474892,cin,0,0,0,0.8186111383,0.8369864453,0.3258507292,0.0567164179,1,1
20160529,Chris Davis,1B,448801,cle,12.2,0.4747081712,1,0.8295854948,0.8254923935,0.3148095193,0.2129353234,0.1895232944,0.2412739965
20160529,David Freese,1B,501896,tex,18.7,0.7276264591,1,0.6285602427,0.3141665651,0.4285578115,0.4291044776,0.308287416,0.5759162304
20160529,Dustin Ackley,1B,554429,tam,0,0,1,0,0,0.1075207321,0,0.2268536079,0.4022687609
20160529,Eric Campbell,1B,493472,lad,0,0,0,0.2355143388,0.2963506919,0.1993136975,0.2027363184,0.1449663084,0
20160529,Eric Hosmer,1B,543333,chw,18.7,0.7276264591,0,0.8355069981,0.4948389187,0.5217329139,0.7985074627,0.1750593713,0.6108202443
20160529,Freddie Freeman,1B,518692,mia,3,0.1167315175,0,0.6127410199,0.5212719834,0.3764496553,0.1223880597,0.2756397851,0.2795593368
20160529,Joey Votto,1B,458015,mil,0,0,1,0.6035651365,0.3846090595,0.3955136148,0.4253731343,0.6735964569,0.2384925829
20160529,Jose Abreu,1B,547989,kan,6.2,0.2412451362,1,0.565540276,0.3390364502,0.1298891113,0.184079602,0.3246749016,0.5078534031
20160529,Justin Bour,1B,571506,atl,12.2,0.4747081712,1,0.6391430948,0.7932751897,0.5026349116,0.1592039801,0.555691454,0.2705606457
20160529,Justin Smoak,1B,475253,bos,6,0.233463035,0,0.6140623471,0.4234660141,0.2772376323,0.3843283582,0.3993903147,0.8667648342
20160529,Logan Morrison,1B,489149,nyy,3,0.1167315175,0,0.4015366546,0.5249801435,0.7519302259,0.5900497512,0.3618158264,0.4968368237
20160529,Mark Reynolds,1B,448602,sfo,3,0.1167315175,0,0.6025619066,0.4250440418,0.2538048486,0.1860696517,0.4011619026,0.4965095986
20160529,Matt Adams,1B,571431,was,6.5,0.2529182879,1,0.7736615445,0.7595325168,0.8775140597,0.6650082919,0.1428269911,0.2098603839
20160529,Miguel Cabrera,1B,408234,oak,0,0,1,0.9555764902,0.9033544191,1,0.2400497512,0.5368654621,0.9027050611
20160529,Mitch Moreland,1B,519048,pit,25.7,1,0,0.4208060096,0.2451903362,0.1660198538,0.2736318408,0.6560214723,0.342386562
20160529,Paul Goldschmidt,1B,502671,sdg,19,0.7392996109,0,0.9386561613,0.8355695558,0.6189591078,0.4965174129,0.5502956205,0.5237783595
20160529,Ryan Zimmerman,1B,475582,stl,9.2,0.3579766537,0,0.7462073016,0.6557372934,0.6528770692,0.5582089552,0.3861862157,0.3803446771
20160529,Tommy Joseph,1B,571830,chc,18.7,0.7276264591,1,0.7073015562,0.5313098765,0.3946239634,0.2106135987,0,0.1747382199
20160529,Travis Shaw,1B,543768,tor,6,0.233463035,1,0.9186037976,0.7902514104,0.4552473549,0.5621890547,0.3226503571,0.5498472949
20160529,Tyler White,1B,643603,laa,15.4,0.5992217899,1,0.5146080063,0.7223568719,0,0.1492537313,0.4865638552,0.6655759162
20160529,Wil Myers,1B,571976,ari,3.5,0.1361867704,1,0.7399921699,0.7347841277,0.5467543609,0.4651741294,0.6446432407,0.8453315881
20160529,Yonder Alonso,1B,475174,det,3.2,0.1245136187,0,0.1693501028,0.1403833051,0.0091507006,0.048092869,0.6529759165,0.7626527051
20160529,Addison Russell,SS,608365,phi,3,0.0964630225,0,0.6776149045,0.6304619702,0.4216524217,0.4822274882,0.2602619263,0.4613874346
20160529,Alcides Escobar,SS,444876,chw,3,0.0964630225,0,0.487573293,0.4566774079,0.4415954416,0.481042654,0.1750593713,0.6108202443
20160529,Alexei Ramirez,SS,493351,ari,18.7,0.6012861736,1,0.2707962928,0.2979924524,0.2186609687,0.2547393365,0.6446432407,0.8453315881
20160529,Asdrubal Cabrera,SS,452678,lad,18.7,0.6012861736,0,0.4035937204,0.3403329216,0.4596391263,0.3661137441,0.1449663084,0
20160529,Brad Miller,SS,543543,nyy,3,0.0964630225,0,0.5766219028,0.7751620342,0.7000407,0.6469194313,0.3618158264,0.4968368237
20160529,Brandon Crawford,SS,543063,col,12.5,0.4019292605,1,0.6146680537,0.7386261502,0.6141183919,0.7120853081,0.6635239391,0.4968368237
20160529,Chase d'Arnaud,SS,488818,mia,0,0,0,0.5603650463,0.3487048146,0.547008547,0.355450237,0.2756397851,0.2795593368
20160529,Cliff Pennington,SS,460060,hou,9,0.2893890675,0,0.435435975,0.31738193,0,0,0.557426678,0.1116928447
20160529,Corey Seager,SS,608369,nym,15.4,0.4951768489,1,0.7145451106,0.6692394887,0.4514086736,0.4727488152,0.2952840498,0.6435427574
20160529,Danny Espinosa,SS,457787,stl,9.2,0.2958199357,0,0.3186873463,0.3725592145,0.3891737892,0.3829383886,0.3861862157,0.3803446771
20160529,Darwin Barney,SS,446381,bos,6,0.192926045,0,0.3836864006,0.51516064,0.3806267806,0.2875197472,0.3993903147,0.8667648342
20160529,Didi Gregorius,SS,544369,tam,0,0,1,0.4159636845,0.4969518066,0.6160968661,0.5886255924,0.2268536079,0.4022687609
20160529,Eduardo Escobar,SS,500871,sea,0,0,1,0.26081899,0.1853649252,0.4871794872,0.3902053712,0.1935921976,0.5093804538
20160529,Francisco Lindor,SS,596019,bal,12.2,0.3922829582,0,0.7789578211,0.656310219,0.7052864831,0.9842022117,0.4085944261,0.7090423211
20160529,Freddy Galvis,SS,520471,chc,6,0.192926045,1,0.4483733686,0.49811634,0.4544159544,0.4691943128,0,0.1747382199
20160529,Hanser Alberto,SS,593643,pit,0,0,0,0,0,0.3703703704,0,0.6560214723,0.342386562
20160529,Ivan De Jesus Jr.,SS,474443,mil,12.7,0.4083601286,1,0.4121524494,0.3784611851,0.1709401709,0,0.6735964569,0.2384925829
20160529,Jonathan Villar,SS,542340,cin,31.1,1,0,0.7927369018,0.7817390926,0.881291548,1,1,1
20160529,Jordy Mercer,SS,474568,tex,9.2,0.2958199357,1,0.4644032533,0.382821932,0.4700854701,0.3345971564,0.308287416,0.5759162304
20160529,Jose Iglesias,SS,578428,oak,0,0,1,0.2718271231,0.319258795,0.2010582011,0.2926540284,0.5368654621,0.9027050611
20160529,Luis Sardinas,SS,596143,min,0,0,0,0.2563930395,0.3460330191,0.5963912631,0.4960505529,0.6356187243,0.1878272251
20160529,Manny Machado,SS,592518,cle,6.2,0.1993569132,1,1,1,0.8382399494,0.8748815166,0.1895232944,0.2412739965
20160529,Marcus Semien,SS,543760,det,6,0.192926045,0,0.4829676565,0.680443511,0.3152896486,0.4454976303,0.6529759165,0.7626527051
20160529,Marwin Gonzalez,SS,503556,laa,6.2,0.1993569132,1,0.5688292037,0.6455889313,0.3547008547,0.2938388626,0.4865638552,0.6655759162
20160529,Miguel Rojas,SS,500743,atl,3.5,0.1125401929,1,0.3441365614,0.4443392421,1,0.4597156398,0.555691454,0.2705606457
20160529,Nick Ahmed,SS,605113,sdg,15.2,0.4887459807,0,0.3015793456,0.4528696465,0.4045584046,0.2511848341,0.5502956205,0.5237783595
20160529,Trevor Story,SS,596115,sfo,18.7,0.6012861736,0,0.9354170607,0.9829369016,0.5847578348,0.4526066351,0.4011619026,0.4965095986
20160529,Tyler Saladino,SS,573135,kan,12.2,0.3922829582,1,0.4334216002,0.5543382391,0.4638176638,0.6800947867,0.3246749016,0.5078534031
20160529,Xander Bogaerts,SS,593428,tor,12.7,0.4083601286,1,0.9448647626,0.6595252969,0.9081196581,0.8492890995,0.3226503571,0.5498472949
20160529,Alex Presley,LF,502100,cin,9.2,0.4144144144,0,0.2547524989,0.3036711012,0.0404761905,0.1422018349,1,1
20160529,Ben Revere,LF,519184,stl,6.2,0.2792792793,0,0.2514383435,0.774108192,0.6741071429,0.4231651376,0.3861862157,0.3803446771
20160529,Blake Swihart,LF,596119,tor,9.2,0.4144144144,1,0.1822785481,0.3559403812,0.344047619,0.4770642202,0.3226503571,0.5498472949
20160529,Brandon Guyer,LF,446386,nyy,12.2,0.5495495495,0,0.8948219636,0.8194406953,0.6892857143,0.4211009174,0.3618158264,0.4968368237
20160529,Brett Gardner,LF,458731,tam,6.2,0.2792792793,1,0.6014131559,0.5747426059,0.3846938776,0.1800458716,0.2268536079,0.4022687609
20160529,Christian Yelich,LF,592885,atl,3,0.1351351351,1,0.814844765,0.3793860293,0,0,0.555691454,0.2705606457
20160529,Coco Crisp,LF,424825,det,0,0,0,0.6838295729,0.6461387858,0.530952381,0.6559633028,0.6529759165,0.7626527051
20160529,Ezequiel Carrera,LF,485567,bos,12.2,0.5495495495,0,0.4197974388,0.5583594429,0.5571428571,0.7064220183,0.3993903147,0.8667648342
20160529,Gerardo Parra,LF,467827,sfo,6,0.2702702703,0,0.5622265822,0.6355362789,0.1767857143,0.3600917431,0.4011619026,0.4965095986
20160529,Gregor Blanco,LF,453923,col,15,0.6756756757,1,0.3743404831,0.3060499867,0.4520408163,0.503440367,0.6635239391,0.4968368237
20160529,Howie Kendrick,LF,435062,nym,0,0,1,0.2711641965,0.6056682224,0.9183673469,0.5672782875,0.2952840498,0.6435427574
20160529,Hyun Soo Kim,LF,547957,cle,21.7,0.9774774775,1,0.3082164541,0,0.4357142857,0.4174311927,0.1895232944,0.2412739965
20160529,Jeff Francoeur,LF,425796,mia,9.7,0.4369369369,0,0.3684943129,0.4682427371,0.8871428571,0.6116207951,0.2756397851,0.2795593368
20160529,Jose Ramirez,LF,608070,bal,6,0.2702702703,0,0.7387384999,0.4892945186,0.7452380952,0.8084862385,0.4085944261,0.7090423211
20160529,Justin Upton,LF,457708,oak,0,0,1,0.189503407,0.3598015038,0.2785714286,0.3532110092,0.5368654621,0.9027050611
20160529,Matt Holliday,LF,407812,was,9,0.4054054054,1,0.5939894477,1,0.5151785714,0.7259174312,0.1428269911,0.2098603839
20160529,Matt Szczur,LF,519333,phi,0,0,0,0.4639817589,0.4812629662,0,0.1376146789,0.2602619263,0.4613874346
20160529,Melky Cabrera,LF,466320,kan,0,0,1,0.4739109685,0.5244465859,0.5092857143,0.5894495413,0.3246749016,0.5078534031
20160529,Melvin Upton Jr.,LF,425834,ari,0,0,1,0.5791685447,0.8532735914,0.4785714286,0.3600917431,0.6446432407,0.8453315881
20160529,Rafael Ortega,LF,542364,hou,3.2,0.1441441441,0,0.3649680515,0.5032010357,0.3151785714,0.6743119266,0.557426678,0.1116928447
20160529,Robbie Grossman,LF,543257,sea,22.2,1,1,0.9235490628,0.6756629095,0.6785714286,0.3922018349,0.1935921976,0.5093804538
20160529,Ryan Rua,LF,607387,pit,9.2,0.4144144144,0,0.6103613755,0.735105029,1,1,0.6560214723,0.342386562
20160529,Seth Smith,LF,452234,min,3,0.1351351351,0,0.5262613676,0.3733479191,0.5471428571,0.5214067278,0.6356187243,0.1878272251
20160529,Starling Marte,LF,516782,tex,15,0.6756756757,1,0.8951798924,0.6085737951,0.6468253968,0.652293578,0.308287416,0.5759162304
20160529,Tony Kemp,LF,643393,laa,12.2,0.5495495495,1,0,0.164374309,0.0885714286,0.3241590214,0.4865638552,0.6655759162
20160529,Tyler Goeddel,LF,595963,chc,21.7,0.9774774775,1,0.1312140414,0.3406567436,0.2530612245,0.1865443425,0,0.1747382199
20160529,Tyler Holt,LF,534627,mil,9.2,0.4144144144,1,0.3402577087,0.1324093631,0.4464285714,0.5733944954,0.6735964569,0.2384925829
20160529,Yasmany Tomas,LF,630111,sdg,0,0,0,0.6091285097,0.7022601129,0.4595238095,0.3979357798,0.5502956205,0.5237783595
20160529,Yoenis Cespedes,LF,493316,lad,0,0,0,1,0.7835476977,0.5722222222,0.2110091743,0.1449663084,0
20160529,Bartolo Colon,P,112526,lad,21,0.3111111111,0,0.3817583538,0.3970557422,0.3916666667,0.606557377,0.1449663084,0
20160529,Brandon Finnegan,P,605232,mil,19,0.2666666667,1,0.2159883044,0.1770864735,0.3916666667,0.4590163934,0.6735964569,0.2384925829
20160529,Chris Sale,P,519242,kan,36,0.6444444444,1,0.7901615756,0.3986622832,0.5833333333,0.6393442623,0.3246749016,0.5078534031
20160529,Chris Tillman,P,501957,cle,27,0.4444444444,1,0.5480403166,0.6112376568,0.5583333333,0.5081967213,0.1895232944,0.2412739965
