date,name,pos,id,Oppt,points,pointsDist,HomeAway,meanPoints,deviationPoints,OpptAverage
20160607,Freddie Freeman,1B,518692,sdg,18.2,0.3799582463,1,0.3245981831,0.4027527213,0.6196793933
20160607,Hanley Ramirez,1B,434670,sfo,3,0.0626304802,1,0.5197763802,0.2416565911,0.3458282094
20160607,Joe Mauer,1B,408045,mia,9.2,0.1920668058,0,0.4117120894,0.171509091,0.278634538
20160607,Joey Votto,1B,458015,stl,30.7,0.6409185804,0,0.5504682041,0.387600556,0.3654403691
20160607,John Jaso,1B,444379,nym,12.5,0.260960334,0,0.3642767296,0.1263587405,0.2808734713
20160607,Jose Abreu,1B,547989,was,13,0.2713987474,0,0.3413137666,0.1521925803,0.1916720883
20160607,Jurickson Profar,1B,595777,hou,9.2,0.1920668058,0,1,0.0864937897,0.5202880008
20160607,Justin Smoak,1B,475253,det,3,0.0626304802,1,0.3616491964,0.2447704544,0.5179085271
20160607,Logan Morrison,1B,489149,ari,3,0.0626304802,1,0.4315024458,0.6860826011,0.6231424883
20160607,Mark Reynolds,1B,448602,lad,3,0.0626304802,1,0.373081761,0.3216425086,0.1345056541
20160607,Matt Adams,1B,571431,cin,9.5,0.1983298539,1,0.5457721873,0.5981211755,1
20160607,Miguel Cabrera,1B,408234,tor,9.5,0.1983298539,0,0.7236477987,0.870634379,0.3070362501
20160607,Mike Napoli,1B,435063,sea,3,0.0626304802,1,0.7975681342,0.5633112775,0.3261291131
20160607,Paul Goldschmidt,1B,502671,tam,34.4,0.7181628392,0,0.7767854647,0.768476528,0.2900960093
20160607,Rob Refsnyder,1B,608701,laa,9.7,0.2025052192,0,0.3519636618,0,0.5055356617
20160607,Ryan Howard,1B,429667,chc,21.7,0.4530271399,0,0.0796645702,0.366683893,0
20160607,Ryan Zimmerman,1B,475582,chw,12.4,0.2588726514,1,0.5524947589,0.5822587149,0.2245032518
20160607,Tyler White,1B,643603,tex,3,0.0626304802,1,0.244709993,0.6413987257,0.2731137341
20160607,Wil Myers,1B,571976,atl,21.7,0.4530271399,0,0.6731656184,0.8275159313,0.6052037911
20160605,Adrian Gonzalez,1B,408236,atl,15.7,0.3838630807,0,0.4412252506,0.4009248634,0.5631052987
20160605,Albert Pujols,1B,405395,pit,25.7,0.6283618582,1,0.6124932118,0.6151170644,0.6162809242
20160605,Brandon Belt,1B,474832,stl,6,0.1466992665,1,0.7009231943,0.6743400947,0.3956585254
20160605,Byungho Park,1B,666560,tam,18.7,0.4572127139,0,0.4725463432,0.6129433858,0.301083016
20160605,Carlos Santana,1B,467793,kan,25.2,0.6161369193,0,0.6177476406,0.7185516863,0.3651165388
20160605,Chris Carter,1B,474892,phi,3,0.0733496333,1,0.6607664421,0.9101656464,0.4161241539
20160605,Chris Davis,1B,448801,nyy,9.2,0.2249388753,0,0.7233939501,0.9368829495,0.3611753579
20160605,Clint Robinson,1B,519208,cin,12.7,0.3105134474,1,0.1037823081,0.2741014109,1
20160605,Dae-Ho Lee,1B,493193,tex,0,0,1,0.4627713443,0.8944208618,0.2971463265
20160605,Edwin Encarnacion,1B,429665,bos,22.2,0.5427872861,1,0.6763829569,0.826852142,0.4285702733
20160605,Eric Hosmer,1B,543333,cle,3,0.0733496333,1,0.8074941658,0.5533549997,0.2456291823
20160605,Freddie Freeman,1B,518692,lad,0,0,1,0.4703447669,0.4963636611,0.1347632906
20160605,Hanley Ramirez,1B,434670,tor,15.7,0.3838630807,0,0.6120969281,0.3418064723,0.3053669597
20160605,Joey Votto,1B,458015,was,9.2,0.2249388753,0,0.6631147902,0.4958857743,0.1894340688
20160605,Jose Abreu,1B,547989,det,18.7,0.4572127139,1,0.4141458618,0.2352586814,0.5669050014
20160605,Justin Bour,1B,571506,nym,0,0,0,0.5023997182,0.82176205,0.3197746186
20160605,Kris Bryant,1B,592178,ari,3,0.0733496333,0,1,0.9977158728,0.645873234
20160605,Logan Morrison,1B,489149,min,40.9,1,1,0.4210147799,0.6008956987,0.6736806872
20160605,Mark Reynolds,1B,448602,sdg,3,0.0733496333,1,0.4941511456,0.4406260271,0.6318307711
20160605,Matt Adams,1B,571431,sfo,15.7,0.3838630807,0,0.6278895689,0.7148416054,0.3568724665
20160605,Miguel Cabrera,1B,408234,chw,15.7,0.3838630807,0,0.8446420971,1,0.2390994447
20160605,Mitch Moreland,1B,519048,sea,3.2,0.0782396088,0,0.2693555252,0.2262070966,0.3855702572
20160605,Paul Goldschmidt,1B,502671,chc,18.5,0.4523227384,1,0.8718242261,0.8908763501,0
20160605,Sean Rodriguez,1B,446481,laa,0,0,0,0.8071125593,0.3291563491,0.5253305956
20160605,Tommy Joseph,1B,571830,mil,15.7,0.3838630807,0,0.6081487679,0.4565753634,0.6543273957
20160605,Tyler White,1B,643603,oak,0,0,0,0.3689108068,0.7448666579,0.5239111208
20160605,Wil Myers,1B,571976,col,28.2,0.6894865526,0,0.7377041962,0.9173225366,0.7744334402
20160605,Yonder Alonso,1B,475174,hou,19,0.4645476773,1,0,0,0.5500393001
20160530,Adrian Gonzalez,1B,408236,chc,3,0.094637224,1,0.5594893888,0.3521222105,0
20160530,Albert Pujols,1B,405395,det,6.5,0.2050473186,0,0.6654426647,0.5684913249,0.6261026721
20160530,Anthony Rizzo,1B,519203,lad,12.5,0.3943217666,0,1,1,0.1369449093
20160530,Brandon Belt,1B,474832,atl,24.9,0.785488959,1,0.6730324409,0.5214632681,0.5671358825
20160530,Chris Carter,1B,474892,stl,3,0.094637224,0,0.7419331521,0.8261712997,0.4110848765
20160530,Chris Davis,1B,448801,bos,0,0,0,0.7920690453,0.7963753023,0.379682302
20160530,Chris Johnson,1B,453400,pit,0,0,0,0.3839703926,0.3347762557,0.6486311938
20160530,Dae-Ho Lee,1B,493193,sdg,28.7,0.905362776,0,0.3722749089,0.7825475613,0.5585978493
20160530,David Freese,1B,501896,mia,31.4,0.9905362776,1,0.5883739085,0.2216950843,0.2598607322
20160530,Eric Hosmer,1B,543333,tam,28.7,0.905362776,0,0.818047765,0.422102368,0.2062964784
20160530,Freddie Freeman,1B,518692,sfo,6.2,0.1955835962,0,0.5134736599,0.4494336253,0.392099232
20160530,Joe Mauer,1B,408045,oak,3,0.094637224,1,0.5809865263,0.2710484753,0.5036456441
20160530,Joey Votto,1B,458015,col,31.7,1,1,0.494390794,0.3002967269,0.6892830853
20160530,Jose Abreu,1B,547989,nym,3,0.094637224,1,0.468831319,0.2325479555,0.3017973
20160530,Justin Smoak,1B,475253,nyy,0,0,0,0.5190539525,0.3251585641,0.3352189964
20160530,Logan Morrison,1B,489149,kan,15.2,0.4794952681,1,0.2634302897,0.4458754736,0.3180053863
20160530,Mark Reynolds,1B,448602,cin,12.4,0.3911671924,0,0.4967761522,0.3363294928,1
20160530,Mark Teixeira,1B,407893,tor,6,0.1892744479,1,0.1791910021,0.2725400409,0.3254574964
20160530,Matt Adams,1B,571431,mil,9.5,0.2996845426,1,0.6977967964,0.7067370624,0.6549410952
20160530,Miguel Cabrera,1B,408234,laa,3,0.094637224,1,0.9003353958,0.9060775241,0.4991988629
20160530,Mike Napoli,1B,435063,tex,18.7,0.5899053628,0,0.8764239866,0.5667844673,0.2990191813
20160530,Mitch Moreland,1B,519048,cle,0,0,1,0.3660729775,0.1996597609,0.1917079315
20160530,Paul Goldschmidt,1B,502671,hou,18.7,0.5899053628,0,0.9375036142,0.8154598579,0.54762581
20160530,Ryan Howard,1B,429667,was,9.5,0.2996845426,0,0.2144798473,0.4059995494,0.1291241685
20160530,Ryan Zimmerman,1B,475582,phi,9,0.2839116719,1,0.6862458798,0.5975825183,0.2916755057
20160530,Travis Shaw,1B,543768,bal,6.2,0.1955835962,1,0.8767564911,0.7603038247,0.4078516327
20160530,Tyler White,1B,643603,ari,12.2,0.3848580442,1,0.4442115307,0.6800366263,0.6254129859
20160530,Wil Myers,1B,571976,sea,6,0.1892744479,1,0.6613225004,0.6972294924,0.1983959341
20160530,Wilmer Flores,1B,527038,chw,6,0.1892744479,0,0.1418203898,0.0573921839,0.1791539074
20160530,Yonder Alonso,1B,475174,min,9.2,0.2902208202,0,0,0,0.6139885042
20160525,Adam Lind,1B,452252,oak,63.6,1,0,0.1601359703,0.3807315035,0.5034040214
20160525,Adrian Gonzalez,1B,408236,cin,3,0.0471698113,0,0.4973176761,0.3120716669,1
20160525,Anthony Rizzo,1B,519203,stl,3,0.0471698113,1,1,1,0.3982872211
20160525,Brandon Belt,1B,474832,sdg,3,0.0471698113,0,0.640407911,0.55427899,0.5635545092
20160525,Brett Wallace,1B,477165,sfo,15.2,0.2389937107,1,0.3133003708,0.4639535691,0.4032707919
20160525,Byungho Park,1B,666560,kan,6.5,0.1022012579,0,0.5830160692,0.6087362987,0.3163353657
20160525,C.J. Cron,1B,543068,tex,12.4,0.1949685535,1,0.3772929543,0.4027619014,0.290535301
20160525,Chris Carter,1B,474892,atl,9,0.141509434,1,0.8304697157,0.8646113892,0.607739178
20160525,Chris Davis,1B,448801,hou,15.2,0.2389937107,1,0.8045241038,0.8452975043,0.6344550817
20160525,Chris Johnson,1B,453400,tam,0,0,1,0.2784054388,0.0406654106,0.213968158
20160525,Dustin Ackley,1B,554429,tor,0,0,0,0,0,0.300141361
20160525,Eric Campbell,1B,493472,was,0,0,1,0.3232880099,0.3059244857,0.1527751653
20160525,Eric Hosmer,1B,543333,min,16.2,0.2547169811,1,0.6618665019,0.3633293119,0.6990914017
20160525,Freddie Freeman,1B,518692,mil,0,0,0,0.5825957973,0.5281922949,0.745158581
20160525,Hanley Ramirez,1B,434670,col,6.2,0.0974842767,0,0.7624845488,0.3628900783,0.6906913612
20160525,Joey Votto,1B,458015,lad,3,0.0471698113,1,0.5107911001,0.3522590949,0.180728794
20160525,John Jaso,1B,444379,ari,6.2,0.0974842767,0,0.6236217553,0.2827666915,0.6139847617
20160525,Jose Abreu,1B,547989,cle,9,0.141509434,0,0.5555624227,0.3140829682,0.2006922551
20160525,Justin Smoak,1B,475253,nyy,9.2,0.1446540881,1,0.5291965389,0.4491030653,0.3505929923
20160525,Logan Morrison,1B,489149,mia,31.7,0.498427673,0,0.2565018541,0.391909784,0.2905453868
20160525,Mark Reynolds,1B,448602,bos,10,0.1572327044,1,0.566526576,0.4338630088,0.3318366441
20160525,Marwin Gonzalez,1B,503556,bal,6.2,0.0974842767,0,0.5476885043,0.5110878444,0.3656806363
20160525,Matt Adams,1B,571431,chc,34.4,0.5408805031,0,0.6229789864,0.6174250829,0
20160525,Mike Napoli,1B,435063,chw,6.2,0.0974842767,1,0.7584548826,0.5802127436,0.1406458886
20160525,Mitch Moreland,1B,519048,laa,15.7,0.2468553459,0,0.3261433869,0.1912062229,0.4757906463
20160525,Paul Goldschmidt,1B,502671,pit,0,0,1,0.8618912237,0.72630155,0.7085824613
20160525,Ryan Zimmerman,1B,475582,nym,0,0,0,0.6640049444,0.411948147,0.2669659776
20160525,Tommy Joseph,1B,571830,det,12.5,0.1965408805,1,0.7468850433,0.6309150557,0.6463106407
20160525,Victor Martinez,1B,400121,phi,6.5,0.1022012579,0,0.6335723115,0.6131560367,0.2516901465
20160525,Yonder Alonso,1B,475174,sea,3,0.0471698113,1,0.1340667491,0.1198279448,0.1716658651
20160709,A.J. Reed,1B,607223,oak,3,0.0808625337,0,0.2697363913,0.5031197451,0.3902890612
20160709,Adam Lind,1B,452252,kan,6,0.1617250674,1,0.523527051,0.9139678346,0.2255056525
20160709,Adrian Gonzalez,1B,408236,sdg,15.7,0.423180593,0,0.5273837841,0.5695209637,0.5407668758
20160709,Anthony Rizzo,1B,519203,pit,30.7,0.8274932615,1,0.9487759277,0.8504991759,0.4456050276
20160709,Brandon Belt,1B,474832,ari,15.5,0.4177897574,0,0.7596491743,0.6943313075,0.4891987845
20160709,Carlos Santana,1B,467793,nyy,16,0.4312668464,0,0.8058908173,0.7749693638,0.2918545474
20160709,Chris Carter,1B,474892,stl,9,0.2425876011,0,0.7026987343,0.8542857413,0.1361540636
20160709,Chris Davis,1B,448801,laa,6,0.1617250674,0,0.8256247614,0.8592336388,0.4374893379
20160709,Chris Johnson,1B,453400,cin,0,0,0,0.2740825576,0.4412580158,1
20160709,Clint Robinson,1B,519208,nym,3.5,0.0943396226,1,0.5965602639,0.6082544969,0.183772401
20160709,David Freese,1B,501896,chc,3,0.0808625337,0,0.7376932037,0.6189146777,0.0473546555
20160709,Edwin Encarnacion,1B,429665,det,3,0.0808625337,0,0.9356003876,0.9901252803,0.3941529914
20160709,Eric Hosmer,1B,543333,sea,3,0.0808625337,0,0.6803120626,0.6479046898,0.201358678
20160709,Freddie Freeman,1B,518692,chw,21.7,0.5849056604,1,0.6783739073,0.7332890992,0.2620979093
20160709,James Loney,1B,425766,was,3,0.0808625337,0,0.5019430496,0.7304857083,0.0748329211
20160709,Jedd Gyorko,1B,576397,mil,12.5,0.3369272237,1,0.5539208489,0.7209474937,0.5091970541
20160709,Ji-Man Choi,1B,596847,bal,6,0.1617250674,1,0,0,0.3744319439
20160709,Joe Mauer,1B,408045,tex,6,0.1617250674,1,0.5556632308,0.480596791,0.2563904646
20160709,Joey Votto,1B,458015,mia,6,0.1617250674,1,0.7423819732,0.6991422454,0.257357772
20160709,Jose Abreu,1B,547989,atl,9.7,0.2614555256,0,0.5892970761,0.5538545482,0.4812709701
20160709,Logan Morrison,1B,489149,bos,6,0.1617250674,1,0.530261651,0.6527975397,0.3638527829
20160709,Mark Reynolds,1B,448602,phi,9.7,0.2614555256,0,0.6561242769,0.6635322326,0.4400497303
20160709,Miguel Cabrera,1B,408234,tor,0,0,1,0.7778462984,0.8231060763,0.1739151065
20160709,Mitch Moreland,1B,519048,min,6,0.1617250674,0,0.476472949,0.5472088984,0.5333174443
20160709,Paul Goldschmidt,1B,502671,sfo,15.2,0.409703504,1,0.9236582191,0.7707802203,0.2172103893
20160709,Rob Refsnyder,1B,608701,cle,6.2,0.167115903,1,0.5045566225,0.417442588,0.0613709728
20160709,Tommy Joseph,1B,571830,col,37.1,1,1,0.562711068,0.7664182651,0.621288581
20160709,Travis Shaw,1B,543768,tam,3,0.0808625337,0,0.675916953,0.7786988348,0.3262205431
20160709,Wil Myers,1B,571976,lad,0,0,1,1,1,0
20160709,Yonder Alonso,1B,475174,hou,9,0.2425876011,1,0.3489560391,0.4249920597,0.2928720568
20160708,A.J. Reed,1B,607223,oak,3,0.0802139037,0,0,0.2431811732,0.5979508394
20160708,Adam Lind,1B,452252,kan,0,0,1,0.3347011138,0.8583773248,0.3806281869
20160708,Adrian Gonzalez,1B,408236,sdg,21.4,0.5721925134,0,0.2957694122,0.2865734912,0.801602191
20160708,Anthony Rizzo,1B,519203,pit,24.7,0.6604278075,1,0.913072073,0.7487463243,0.6991342267
20160708,Brandon Belt,1B,474832,ari,15.2,0.4064171123,0,0.6503438514,0.5047354341,0.7708680506
20160708,C.J. Cron,1B,543068,bal,16.2,0.4331550802,1,0.5497905437,0.9969802014,0.5941553041
20160708,Chris Carter,1B,474892,stl,37.4,1,0,0.5258567691,0.7070210133,0.2005283155
20160708,Chris Davis,1B,448801,laa,9.2,0.2459893048,0,0.758474758,0.7725758932,0.6963356837
20160708,Clint Robinson,1B,519208,nym,25.2,0.6737967914,1,0.2879487583,0.2672834371,0.3021362069
20160708,Eric Hosmer,1B,543333,sea,0,0,0,0.5590838254,0.4201954387,0.3319745586
20160708,Freddie Freeman,1B,518692,chw,24.7,0.6604278075,1,0.5146905337,0.5514431204,0.3788260008
20160708,Hanley Ramirez,1B,434670,tam,15.2,0.4064171123,0,0.5984301503,0.335007783,0.5274002987
20160708,James Loney,1B,425766,was,0,0,0,0.3162289293,0.5609746476,0.1453496545
20160708,Joey Votto,1B,458015,mia,0,0,1,0.6517449924,0.5024841047,0.4417600247
20160708,John Jaso,1B,444379,chc,9.7,0.2593582888,0,0.2581816622,0.0849196856,0.0689115151
20160708,Jose Abreu,1B,547989,atl,18.9,0.5053475936,0,0.3924195416,0.2686663702,0.7535452433
20160708,Jurickson Profar,1B,595777,min,3,0.0802139037,0,0.4072173055,0.0276234924,0.8453369145
20160708,Justin Smoak,1B,475253,det,6.2,0.1657754011,0,0.3391475916,0.2969502308,0.6422458113
20160708,Logan Morrison,1B,489149,bos,3,0.0802139037,1,0.3346153296,0.4361838029,0.5708807797
20160708,Mark Reynolds,1B,448602,phi,6,0.1604278075,0,0.5150193729,0.4557372225,0.7143614225
20160708,Mark Teixeira,1B,407893,cle,0,0,1,0.0650529717,0.4029511998,0.1134203603
20160708,Matt Adams,1B,571431,mil,0,0,1,0.3910612928,0.5002970926,0.8250828626
20160708,Miguel Cabrera,1B,408234,tor,6,0.1604278075,1,0.6933502995,0.7122438692,0.3051699592
20160708,Mike Napoli,1B,435063,nyy,31.7,0.8475935829,0,0.6386629112,0.4796200358,0.4263494172
20160708,Paul Goldschmidt,1B,502671,sfo,9.2,0.2459893048,1,0.9032354918,0.6284294646,0.3608775438
20160708,Ryan Howard,1B,429667,col,0,0,1,0.1135353073,0.3587990295,1
20160708,Wil Myers,1B,571976,lad,18.5,0.4946524064,1,1,1,0
20160708,Yonder Alonso,1B,475174,hou,28.4,0.7593582888,1,0.0157413894,0,0.444145668
20160624,Adrian Gonzalez,1B,408236,pit,6.5,0.144766147,1,0.3249919746,0.3408297088,0.6468976627
20160624,Brandon Belt,1B,474832,phi,25.7,0.5723830735,0,0.7467019276,0.555325224,0.5949930833
20160624,C.J. Cron,1B,543068,oak,3,0.0668151448,0,0.412278154,0.5472736721,0.4855830775
20160624,Chris Carter,1B,474892,was,9.2,0.2048997773,0,0.6367916597,0.8083694565,0.157151804
20160624,Chris Davis,1B,448801,tam,19.2,0.4276169265,0,0.8009233074,0.7719399633,0.3517623658
20160624,Dae-Ho Lee,1B,493193,stl,6.5,0.144766147,0,0.3902961004,0.9072785991,0.2550748808
20160624,Edwin Encarnacion,1B,429665,chw,0,0,1,0.949325099,1,0.357276969
20160624,Eric Hosmer,1B,543333,hou,3,0.0668151448,0,0.726538973,0.5418999271,0.4192568357
20160624,Freddie Freeman,1B,518692,nym,6.5,0.144766147,0,0.5842365134,0.6066926197,0.2608739529
20160624,Hanley Ramirez,1B,434670,tex,28.4,0.6325167038,1,0.5749728664,0.3257211822,0.2431811485
20160624,James Loney,1B,425766,atl,41.1,0.9153674833,1,0.1703074124,0.2134176455,0.5488027495
20160624,Jedd Gyorko,1B,576397,sea,0,0,1,0.4916917621,0.6593954543,0.3153395524
20160624,Joe Mauer,1B,408045,nyy,3,0.0668151448,1,0.4742956724,0.2264810622,0.3641109213
20160624,Joey Votto,1B,458015,sdg,9.2,0.2048997773,0,0.6822691349,0.4004742516,0.6266139268
20160624,John Jaso,1B,444379,lad,9.7,0.2160356347,0,0.3964260055,0.1522813731,0.1173808633
20160624,Jurickson Profar,1B,595777,bos,6,0.1336302895,0,0.7039607441,0.1550467298,0.3532589676
20160624,Justin Bour,1B,571506,chc,29.2,0.6503340757,0,0.5164406806,0.7057131856,0
20160624,Kris Bryant,1B,592178,mia,24.9,0.5545657016,1,0.98645612,0.8206322937,0.2861384351
20160624,Logan Morrison,1B,489149,bal,9.5,0.2115812918,1,0.3688643625,0.5294693355,0.3992087934
20160624,Mark Reynolds,1B,448602,ari,9.2,0.2048997773,0,0.5508812694,0.4514022469,0.464774945
20160624,Marwin Gonzalez,1B,503556,kan,9.7,0.2160356347,1,0.5033706835,0.3562333816,0.3087331549
20160624,Miguel Cabrera,1B,408234,cle,0,0,0,0.8382836266,0.769755007,0.1534444418
20160624,Mike Napoli,1B,435063,det,6,0.1336302895,1,0.7624012107,0.5182362887,0.5292406061
20160624,Paul Goldschmidt,1B,502671,col,27.2,0.6057906459,1,1,0.7217334152,0.6623920263
20160624,Rob Refsnyder,1B,608701,min,6.5,0.144766147,0,0.3895623462,0.0625951492,0.7581773932
20160624,Ryan Howard,1B,429667,sfo,9.5,0.2115812918,1,0.1597596955,0.4198142086,0.2621088982
20160624,Ryan Zimmerman,1B,475582,mil,0,0,1,0.5242521057,0.5473073114,0.6366752677
20160624,Todd Frazier,1B,453943,tor,15.5,0.3452115813,0,0.7754253482,0.7763236692,0.3118288334
20160624,Wil Myers,1B,571976,cin,44.9,1,1,0.9753733739,0.9343530967,1
20160624,Yonder Alonso,1B,475174,laa,9.2,0.2048997773,1,0,0,0.4991377136
20160618,Adam Lind,1B,452252,bos,18.7,0.3987206823,1,0.3269219064,1,0.3862429311
20160618,Adrian Gonzalez,1B,408236,mil,18.7,0.3987206823,0,0.3338760728,0.3766374375,0.6309267562
20160618,Anthony Rizzo,1B,519203,pit,27.7,0.5906183369,0,1,0.9612957567,0.5989474655
20160618,Brandon Belt,1B,474832,tam,3,0.0639658849,1,0.7275549333,0.5972006275,0.319893925
20160618,C.J. Cron,1B,543068,oak,12,0.2558635394,1,0.3486822083,0.650030314,0.4971639165
20160618,Carlos Santana,1B,467793,chw,9.2,0.1961620469,0,0.6771866821,0.7346339767,0.3445540908
20160618,Chris Carter,1B,474892,lad,6.2,0.132196162,1,0.671967253,0.9367425995,0.1645054418
20160618,Chris Davis,1B,448801,tor,0,0,0,0.7919989044,0.8584795508,0.3098405017
20160618,David Freese,1B,501896,chc,12.2,0.2601279318,1,0.5824913263,0.3880309527,0
20160618,Eric Hosmer,1B,543333,det,18.4,0.3923240938,0,0.758080224,0.5908730137,0.5340227918
20160618,Freddie Freeman,1B,518692,nym,3,0.0639658849,1,0.5964453101,0.6903916045,0.2969133879
20160618,Hanley Ramirez,1B,434670,sea,15.4,0.328358209,0,0.5648396129,0.3639793589,0.3022916487
20160618,Ivan De Jesus Jr.,1B,474443,hou,0,0,1,0.3728772293,0.0592683231,0.4790607638
20160618,James Loney,1B,425766,atl,27.2,0.5799573561,0,0.0383163917,0.070648536,0.6089522513
20160618,Joe Mauer,1B,408045,nyy,0,0,0,0.5032716538,0.2412134165,0.3358592606
20160618,Jose Abreu,1B,547989,cle,31.2,0.6652452026,1,0.473096354,0.3006909109,0.2398903825
20160618,Justin Bour,1B,571506,col,31.4,0.6695095949,0,0.3784923002,0.7133894383,0.6408005465
20160618,Justin Smoak,1B,475253,bal,0,0,1,0.4697638322,0.3567204557,0.4152160227
20160618,Logan Morrison,1B,489149,sfo,21.7,0.4626865672,0,0.3880485726,0.5920720059,0.2880061496
20160618,Mark Reynolds,1B,448602,mia,9.7,0.2068230277,1,0.4026264532,0.3357457407,0.3214988725
20160618,Marwin Gonzalez,1B,503556,cin,28.2,0.6012793177,0,0.3854769006,0.3439111973,1
20160618,Matt Adams,1B,571431,tex,0,0,0,0.6560807109,0.6714393407,0.2686457767
20160618,Miguel Cabrera,1B,408234,kan,9.5,0.2025586354,1,0.8224328931,0.8673598585,0.3637285657
20160618,Mike Napoli,1B,435063,chw,25.7,0.5479744136,0,0.7341134579,0.5623422421,0.3445540908
20160618,Paul Goldschmidt,1B,502671,phi,31.2,0.6652452026,1,0.9557033295,0.8035078052,0.5491614476
20160618,Prince Fielder,1B,425902,stl,3,0.0639658849,1,0.1526873212,0.0650285748,0.3248725043
20160618,Ryan Howard,1B,429667,ari,0,0,0,0.1457027208,0.4497034876,0.5350826218
20160618,Ryan Zimmerman,1B,475582,sdg,6.5,0.1385927505,1,0.5690090693,0.6420368777,0.6489889554
20160618,Wil Myers,1B,571976,was,46.9,1,0,0.9052133423,0.9730002219,0.1826695869
20160618,Yonder Alonso,1B,475174,laa,0,0,0,0,0,0.5228062971
20160703,Adam Lind,1B,452252,bal,9.5,0.2322738386,0,0.4127212253,0.8776323806,0.3919059276
20160703,Adrian Gonzalez,1B,408236,col,3,0.0733496333,0,0.325873609,0.2517212368,0.7007670783
20160703,Anthony Rizzo,1B,519203,nym,6.5,0.1589242054,1,0.9620717502,0.7758019037,0.2320129964
20160703,Billy Butler,1B,456714,pit,15.7,0.3838630807,0,0.0949369688,0.1654922048,0.5162678926
20160703,Brandon Moss,1B,461235,mil,12.7,0.3105134474,0,0.7508315197,0.6338406457,0.5715479426
20160703,Buster Posey,1B,457763,ari,9,0.2200488998,1,0.6679669856,0.514842421,0.4764100578
20160703,C.J. Cron,1B,543068,bos,0,0,1,0.5486250838,0.9204569591,0.3831282343
20160703,Carlos Santana,1B,467793,tor,12.2,0.2982885086,1,0.7129306451,0.6309960309,0.2751118509
20160703,Chris Carter,1B,474892,stl,12.2,0.2982885086,1,0.5744261487,0.7067661974,0.1476571533
20160703,Chris Davis,1B,448801,sea,0,0,1,0.8302878495,0.7709896014,0.2530106691
20160703,Chris Johnson,1B,453400,atl,0,0,1,0,0.0176388376,0.4758574554
20160703,Daniel Descalso,1B,518614,lad,18.7,0.4572127139,1,0.7659289068,0.096723764,0.0356010531
20160703,Eric Hosmer,1B,543333,phi,3,0.0733496333,1,0.6104655142,0.3977836282,0.50597085
20160703,Freddie Freeman,1B,518692,mia,12,0.293398533,0,0.570429379,0.5545709073,0.3274541296
20160703,Hanley Ramirez,1B,434670,laa,25.2,0.6161369193,0,0.5534567952,0.2577498054,0.4924054841
20160703,James Loney,1B,425766,chc,15.5,0.3789731051,0,0.3956802037,0.6214939959,0
20160703,Joe Mauer,1B,408045,tex,0,0,0,0.368414569,0.0927053704,0.2131420651
20160703,Joey Votto,1B,458015,was,6,0.1466992665,1,0.6634637759,0.4670850457,0.1109296523
20160703,John Jaso,1B,444379,oak,9,0.2200488998,1,0.3024268057,0.0224966865,0.4297496604
20160703,Jose Abreu,1B,547989,hou,15.5,0.3789731051,1,0.4454755745,0.2309326731,0.3366424415
20160703,Jurickson Profar,1B,595777,min,6.2,0.1515892421,1,0.5326927552,0,0.6346044326
20160703,Justin Smoak,1B,475253,cle,22.2,0.5427872861,0,0.369523262,0.239921804,0.0490526631
20160703,Logan Morrison,1B,489149,det,3,0.0733496333,0,0.3259420468,0.375375937,0.4490028007
20160703,Mark Teixeira,1B,407893,sdg,40.9,1,1,0.0290176433,0.1962845972,0.5379994591
20160703,Miguel Cabrera,1B,408234,tam,9,0.2200488998,1,0.7523371522,0.7129272788,0.340820252
20160703,Paul Goldschmidt,1B,502671,sfo,27.9,0.6821515892,0,0.8732804993,0.6178581774,0.2744629301
20160703,Ryan Howard,1B,429667,kan,3,0.0733496333,0,0.1209433472,0.2837198235,0.2693174668
20160703,Ryan Zimmerman,1B,475582,cin,6.2,0.1515892421,0,0.4517855432,0.5039551798,1
20160703,Wil Myers,1B,571976,nyy,6,0.1466992665,0,1,1,0.3147316047
20160701,Adrian Gonzalez,1B,408236,col,16.2,0.4274406332,0,0.2724327875,0.3002993901,0.6989158366
20160701,Anthony Rizzo,1B,519203,nym,0,0,1,1,0.7978684465,0.2590178241
20160701,Brandon Belt,1B,474832,ari,6.2,0.1635883905,1,0.6759020138,0.5046940529,0.4773323147
20160701,C.J. Cron,1B,543068,bos,32.2,0.8496042216,1,0.3219782352,0.441412934,0.3348607775
20160701,Chris Carter,1B,474892,stl,21.7,0.5725593668,1,0.5667796205,0.7416627131,0.19087316
20160701,Chris Davis,1B,448801,sea,18.7,0.4934036939,1,0.7973249339,0.7734690924,0.2729320884
20160701,Dae-Ho Lee,1B,493193,bal,31.2,0.8232189974,0,0.3053337115,0.7200815764,0.3681114653
20160701,Eric Hosmer,1B,543333,phi,6,0.1583113456,1,0.6375076505,0.4468542649,0.5207381919
20160701,Freddie Freeman,1B,518692,mia,6,0.1583113456,0,0.5383719715,0.5656751542,0.3116817684
20160701,James Loney,1B,425766,chc,37.9,1,0,0.2753287853,0.4729067465,0
20160701,Joe Mauer,1B,408045,tex,6,0.1583113456,0,0.3356670498,0.1452393999,0.2188738365
20160701,Joey Votto,1B,458015,was,15.2,0.401055409,1,0.6633775695,0.5123793389,0.1126807479
20160701,John Jaso,1B,444379,oak,0,0,1,0.2994969323,0.0719041391,0.4384696687
